2020-01-20 00:00:00|ACHWCB00001|HUAWEI TYPE C DATA CABLE White (HW-TYPE-C-DATACABLE) 6901443176656|ACCESSORY|dtn|dtac hall เอ็มควอเทียร์|1.00|177.57|0.00|124.30|Service Hall|
2020-01-20 00:00:00|ACHWCB00001|HUAWEI TYPE C DATA CABLE White (HW-TYPE-C-DATACABLE) 6901443176656|ACCESSORY|dtn|dtac hall โรบินสัน ศรีสมาน|1.00|177.57|0.00|124.30|Service Hall|
2020-01-20 00:00:00|ACHWCG00002|HUAWEI QUICK CHARGER MICRO USB White (HW-QKCHARGER-MICROUSB) 6901443115334|ACCESSORY|dtn|dtac hall เซ็นทรัลเวิลด์|1.00|366.36|91.58|343.46|Service Hall|
2020-01-20 00:00:00|ACHWEP00001|HUAWEI Classic Earphones (USB-C Edition) White (HW-CLASSIC-EARPHONE) 6901443200429|ACCESSORY|dtn|dtac hall เซ็นทรัล แจ้งวัฒนะ|1.00|366.36|91.58|320.56|Service Hall|
2020-01-20 00:00:00|ACIP11C0001|iPhone 11 Clear Case (MWVG2FE/A)|ACCESSORY|dtn|dtac hall เซ็นทรัลแอร์พอร์ต เชียงใหม่|1.00|1104.67|0.00|1000.00|Service Hall|
2020-01-20 00:00:00|ACIP1PC0002|iPhone 11 Pro Silicone Case - Black (MWYN2FE/A)|device|dtn|dtac hall เซ็นทรัล แจ้งวัฒนะ|1.00|909.35|389.72|1000.00|Service Hall|
2020-01-20 00:00:00|ACIP1PC0007|iPhone 11 Pro Leather Case - Saddle Brown (MWYD2FE/A)|ACCESSORY|dtn|dtac hall  เมกาบางนา|1.00|1672.90|0.00|1300.00|Service Hall|
2020-01-20 00:00:00|ACIP1PMC001|iPhone 11 Pro Max Clear Case (MX0H2FE/A)|ACCESSORY|dtn|dtac hall แฟชั่นไอส์แลนด์|1.00|1039.25|0.00|1000.00|Service Hall|
2020-01-20 00:00:00|ACIP1PMC001|iPhone 11 Pro Max Clear Case (MX0H2FE/A)|ACCESSORY|dtn|dtac hall สยามพารากอน|1.00|909.35|389.72|1000.00|Service Hall|
2020-01-20 00:00:00|ACIPAD00001|AP Adaptor power (18W) (MU7T2TH/A)|ACCESSORY|dtn|dtac hall เซ็นทรัล ระยอง|1.00|889.72|0.00|800.00|Service Hall|
2020-01-20 00:00:00|ACIPAD00001|AP Adaptor power (18W) (MU7T2TH/A)|ACCESSORY|dtn|dtac hall สยามพารากอน|1.00|889.72|0.00|800.00|Service Hall|
2020-01-20 00:00:00|ACIPAP2CS01|AirPods (2019) with Charging Case (MV7N2ZA/A) 190199098558|ACCESSORY|dtn|dtac hall เซ็นทรัล เวสต์เกต|1.00|3918.69|1679.44|4210.29|Service Hall|
2020-01-20 00:00:00|ACIPAP2CS01|AirPods (2019) with Charging Case (MV7N2ZA/A) 190199098558|ACCESSORY|dtn|dtac hall เซ็นทรัลพลาซา พระราม 3|1.00|4478.50|1119.63|4210.29|Service Hall|
2020-01-20 00:00:00|ACIPAP2CS01|AirPods (2019) with Charging Case (MV7N2ZA/A) 190199098558|ACCESSORY|dtn|dtac hall เดอะมอลล์ บางกะปิ|1.00|3918.69|1679.44|4210.29|Service Hall|
2020-01-20 00:00:00|ACIPAP2CS01|AirPods (2019) with Charging Case (MV7N2ZA/A) 190199098558|ACCESSORY|dtn|dtac hall จามจุรีสแควร์|1.00|4478.50|1119.63|4210.29|Service Hall|
2020-01-20 00:00:00|ACIPAP2CS01|AirPods (2019) with Charging Case (MV7N2ZA/A) 190199098558|ACCESSORY|dtn|dtac hall สยามพารากอน|2.00|8397.19|2799.07|8420.58|Service Hall|
2020-01-20 00:00:00|ACIPAPPRO01|AirPods Pro (MWP22ZA/A)|ACCESSORY|dtn|dtac hall  เมกาบางนา|1.00|6208.41|2660.75|6700.00|Service Hall|
2020-01-20 00:00:00|ACIPAPPRO01|AirPods Pro (MWP22ZA/A)|ACCESSORY|dtn|dtac hall เซ็นทรัล เวสต์เกต|1.00|7095.33|1773.83|6700.00|Service Hall|
2020-01-20 00:00:00|ACIPAPPRO01|AirPods Pro (MWP22ZA/A)|ACCESSORY|dtn|dtac hall เซ็นทรัล แจ้งวัฒนะ|1.00|7095.33|1773.83|6700.00|Service Hall|
2020-01-20 00:00:00|ACIPAPPRO01|AirPods Pro (MWP22ZA/A)|ACCESSORY|dtn|dtac hall เซ็นทรัล ปิ่นเกล้า|1.00|7095.33|1773.83|6700.00|Service Hall|
2020-01-20 00:00:00|ACIPAPPRO01|AirPods Pro (MWP22ZA/A)|ACCESSORY|dtn|dtac hall โรบินสัน ศรีสมาน|1.00|7982.24|0.00|6700.00|Service Hall|
2020-01-20 00:00:00|ACIPAPPRO01|AirPods Pro (MWP22ZA/A)|ACCESSORY|dtn|dtac hall ซีคอนสแควร์ ศรีนครินทร์|1.00|7095.33|1773.83|6700.00|Service Hall|
2020-01-20 00:00:00|ACIPLUSBC01|Lightning to USB-C Cable (1 m) - (MQGJ2FE/A) 190198496249|ACCESSORY|dtn|dtac hall เซ็นทรัล ระยอง|1.00|515.89|0.00|500.00|Service Hall|
2020-01-20 00:00:00|ACIPLUSBC01|Lightning to USB-C Cable (1 m) - (MQGJ2FE/A) 190198496249|ACCESSORY|dtn|dtac hall ไอคอนสยาม|1.00|515.89|128.97|500.00|Service Hall|
2020-01-20 00:00:00|ACIPLUSBC01|Lightning to USB-C Cable (1 m) - (MQGJ2FE/A) 190198496249|ACCESSORY|dtn|dtac hall สยามพารากอน|1.00|515.89|0.00|500.00|Service Hall|
2020-01-20 00:00:00|ACSSCN10004|Samsung Galaxy Note 10 Protective cover Silver (EF-RN970CSEGWW) 8806090031465|ACCESSORY|dtn|dtac hall แฟชั่นไอส์แลนด์|1.00|964.49|241.12|844.00|Service Hall|
2020-01-20 00:00:00|ACSSCN10P03|Samsung Galaxy Note 10+ Protective cover Black (EF-RN975CBEGWW) 8806090031441|ACCESSORY|dtn|dtac hall เซ็นทรัล ระยอง|1.00|964.49|0.00|844.00|Service Hall|
2020-01-20 00:00:00|ACSSCS10002|Samsung S10 Protective Standing Cover Silver (EF-RG973CSEGWW) 8801643641658|ACCESSORY|dtn|dtac hall เซ็นทรัลเวิลด์|1.00|121.50|0.00|844.00|Service Hall|
2020-01-20 00:00:00|ACSSCS10007|Samsung S10 LED View Cover White (EF-NG973PWEGWW) 8801643648770|ACCESSORY|dtn|dtac hall เซ็นทรัลเวิลด์|1.00|406.54|0.00|1171.00|Service Hall|
2020-01-20 00:00:00|ACSSCS10E01|Samsung S10e Protective Standing Cover Blue (EF-RG970CLEGWW) 8801643641733|ACCESSORY|dtn|dtac hall เซ็นทรัล ลาดพร้าว|1.00|121.50|0.00|844.00|Service Hall|
2020-01-20 00:00:00|ACSSEP00001|Samsung Galaxy Buds (SM-R170NZKATHO) 8801643652623|ACCESSORY|dtn|dtac hall โรบินสัน ศรีราชา|1.00|4663.55|0.00|3731.00|Service Hall|
2020-01-20 00:00:00|ACSSWC00001|Samsung Wireless Charger Duo Black (EP-N6100TBEGWW) 8801643313333|ACCESSORY|dtn|dtac hall เซ็นทรัล ระยอง|1.00|1766.36|0.00|1694.00|Service Hall|
2020-01-20 00:00:00|ACSSWC00002|Samsung Wireless Charger Duo White (EP-N6100TWEGWW) 8801643313326|ACCESSORY|dtn|dtac hall เซ็นทรัลเวิลด์|1.00|1766.36|0.00|1694.00|Service Hall|
2020-01-20 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|dtac hall เซ็นทรัล ปิ่นเกล้า|1.00|10401.87|4542.06|12722.26|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|dtac hall เซ็นทรัล สุราษฎร์ธานี|1.00|6532.71|8411.22|12722.52|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|dtac hall เซ็นทรัล อุบลราชธานี|1.00|6532.71|8411.22|12722.52|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|Dtac online Store|1.00|4196.26|10747.67|12722.52|Online Store|HUAWEI
2020-01-20 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|frn|DTAC Center สาขาบิ๊กซีแฟชั่นไอส์แลนด์|1.00|4196.26|10747.67|15993.91|dtac Center|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall เซ็นทรัล เชียงราย|1.00|4196.26|10747.67|12703.66|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall เซ็นทรัล ชลบุรี|1.00|4196.26|10747.67|12703.62|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall เซ็นทรัล อุบลราชธานี|1.00|4196.26|10747.67|12703.66|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall เซ็นทรัลเฟสติวัล สมุย|1.00|4196.26|10747.67|12703.68|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall เซ็นทรัลเวิลด์|1.00|8401.87|6542.06|12703.62|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall เดอะมอลล์ บางแค|1.00|6532.71|8411.22|12703.66|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall ฟิวเจอร์พาร์ครังสิต|1.00|10532.71|4411.22|12703.62|Service Hall|HUAWEI
2020-01-20 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|frn|DTAC Center สาขาอิมพีเรียล สำโรง สาขา 2 สมุทรปราการ|1.00|4196.26|10747.67|14702.58|dtac Center|HUAWEI
2020-01-20 00:00:00|HWH00Y5LMB0|Huawei Y5 LITE Modern Black (HW-Y5LITE(M-BK))|DEVICE|dtn|Dtac online Store|1.00|957.94|1471.03|2088.91|Online Store|HUAWEI
2020-01-20 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center (COCO) เทสโก้โลตัส หาดใหญ่ใน|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
